brewery_name,type,address,website,state,state_breweries
Southern Tier Brewing Co.,Microbrewery,"PO Box 166, Lakewood, New York, 14750",http://www.southerntierbrewing.com/,new-york,107
Southampton Publick House,Brewpub,"40 Bowden Sq., Southampton, New York, 11968",http://www.publick.com/,new-york,107
Skytop Steakhouse & Brewery,Brewpub,"30 Forest Hills Drive, Kingston, New York, 12401",http://skytop.moonfruit.com/,new-york,107
Sixpoint Craft Ales,Microbrewery,"40 Van Dyke St., Brooklyn, New York, 11231",http://www.sixpointcraftales.com/,new-york,107
Shea's Brewery,Microbrewery,"445 St. Paul St., Rochester, New York, 14605",                                                                            -                                                                    ,new-york,107
Shannon Pub,Brewpub,"5050 Main St., Snyder, New York, 14226",http://www.shannonpub.com/,new-york,107
Saw Mill River Brewery,Microbrewery,"201-C Saw Mill River Rd., Yonkers, New York, 10701",                                                                            -                                                                    ,new-york,107
Sacketts Harbor Brewing Co.,Brewpub,"PO Box 375, Watertown, New York, 13601",http://www.1812ale.com/,new-york,107
Roosterfish Brewing Co.,Brewpub,"223-301 N Franklin St., Watkins Glen, New York, 14891",http://www.roosterfishbrewing.com/,new-york,107
Rohrbach Brewing Co.,Brewpub,"3859 Buffalo Rd., Rochester, New York, 14624",http://www.rohrbachs.com/,new-york,107
Rochester Brewpub,Brewpub,"800 Jefferson Rd., Henrietta, New York, 14623",                                                                            -                                                                    ,new-york,107
Rheingold Brewing Company,ContractBrewery,"130 West 42nd St., New York, New York, 10036",http://www.rheingoldbeer.com/,new-york,107
Ramapo Valley Brewery Canada Ltd,Microbrewery,"143 Route 59 Bldg. 6, Hillburn, New York, 10931",http://www.ramapovalleybrewery.com/,new-york,107
Premier Beverages LLC,ContractBrewery,"590 Madison Ave. 21st Fl., New York, New York, 10022",                                                                            -                                                                    ,new-york,107
Peekskill Brewing Co,Brewpub,"55 Hudson Ave, Peekskill, New York, 10566",www.thepeekskillbrewery.com,new-york,107
Pearl Street Grill & Brewery,Brewpub,"76 Pearl St., Buffalo, New York, 14202",http://www.pearlstreetgrill.com/,new-york,107
Parlor City Brewing Co.,Microbrewery-Closed,"4 W. State St., Binghamton, New York, 13901",                                                                            -                                                                    ,new-york,107
Park Slope Brewing Co.,Brewpub,"356 Sixth Ave. (@ 5th St.), Brooklyn, New York, 11215",http://www.alestreetnews.com/parkslope/,new-york,107
Original Saratoga Springs Brewpub,Brewpub,"14 Phila St., Saratoga Springs, New York, 12866",http://www.oldesaratogabrew.com/,new-york,107
Orchard Park Lanes/Eddies Brewery & Grill,Brewpub,"4246 North Buffalo Rd., Orchard Park, New York, 14127",                                                                            -                                                                    ,new-york,107
Olde Saratoga/Kingfisher Brewing Co.,RegionalBrewery,"131 Excelsior Ave., Saratoga Springs, New York, 12866",http://www.oldesaratogabrew.com/,new-york,107
Old World Brewing Company,Microbrewery,"2070 Victory Blvd., Staten Island, New York, 10314",http://www.oldworldbrewery.com/,new-york,107
Old Peconic Brewing Company,ContractBrewery,"P.O. Box 2027, Shelter Island, New York, 11964",                                                                            -                                                                    ,new-york,107
Old Heurich Brewing Co.,Microbrewery,"12 Spire Way, Essex, New York, 12936",http://www.foggybottom.com/,new-york,107
North Country Brewery,Microbrewery,"131 Excelsior Ave., Saratoga Springs, New York, 12866",http://www.northcountrybrewing.com/,new-york,107
New Amsterdam Brewing Co.,ContractBrewery,"257 Park Ave. S., New York, New York, 10010",http://www.amsterdambeer.com/,new-york,107
Neptune Brewery,Microbrewery,"448 W. 16th St., New York, New York, 10011",http://www.neptunebeer.com/,new-york,107
Nacho Mama's Brewery,Microbrewery,"42-42 Thompson St., New York City, New York",http://www.nachomamascanton.com/natty_bo.htm,new-york,107
Mountain Valley Brewpub,Brewpub-Closed,"122 Orange Ave., Suffern, New York, 10901",                                                                            -                                                                    ,new-york,107
Middle Ages Brewing Company,Microbrewery,"120 Wilkinson St., Syracuse, New York, 13204",http://www.middleagesbrewery.com/,new-york,107
Matt brewing Co.,RegionalBrewery,"811 Edward St., Utica, New York, 13502",http://www.saranac.com/,new-york,107
Market Street Brewing Co.,Brewpub,"63-65 W Market St., Corning, New York, 14830",http://www.936beer.com/,new-york,107
Manhattan Brewing Co. Restaurant,Brewpub,"40-42 Thompson St., New York, New York, 10013",                                                                            -                                                                    ,new-york,107
Malt River Brewing Co.,Brewpub,"800-697 New Loudon Rd., Latham, New York, 12110",http://www.maltriver.com/,new-york,107
Mac's Village Brewhaus,Brewpub,"4246 North Buffalo Rd., Orchard Park, New York, 14127",http://www.eddiesgrill.com/,new-york,107
Longshore Brewing Co.,Microbrewery,"1100 Stewart Ave., Garden City, New York, 11530",                                                                            -                                                                    ,new-york,107
Long Island Brewing Co.,Brewpub,"111 Jerico Turnpike, Jerico, New York, 11753",http://www.libc.com/,new-york,107
Landmark Brewing Co.,ContractBrewery,"3650 James St., Rm 105, Syracuse, New York, 13206",http://www.landmarkbrewing.com/,new-york,107
Lake Titus Brewery,Microbrewery,"HCR 1 Box 58-B, Malone, New York, 12953",                                                                            -                                                                    ,new-york,107
Lake Placid Pub & Brewery,Brewpub,"14 Mirror Lake Dr., Lake Placid, New York, 12946",http://www.ubuale.com/,new-york,107
Lake Placid Craft Brewing Co.,Microbrewery,"1472 Military Turnpike, Plattsburgh, New York, 12901",http://www.ubuale.com/,new-york,107
Lake City Brewing Co.,Microbrewery,"20&22 City Hall Pl., Plattsburgh, New York, 12946",http://www.madbrew.com/,new-york,107
King Arthurs Steakhouse & Brewery/Camelot Inn,Brewpub,"7 West Bridge Road, Oswego, New York, 13126",http://www.kingarthurssteakhouse.com/,new-york,107
Keegan Ales,Microbrewery,"20 Saint James St., Kingston, New York, 12401",http://www.keeganales.com/,new-york,107
Keegan Ales,ContractBrewery,"220 Stonebridge Rd., Schuylerville, New York, 12871",http://www.keeganales.com/,new-york,107
John Street Bar & Grill,Brewpub,"17 John St., New York, New York, 10038",http://www.johnstreet.com/,new-york,107
John Harvards Brew House - Lake Grove,Brewpub,"2093 Smith Haven Plaza, Lake Grove, New York, 11755",http://www.johnharvards.com/,new-york,107
James Bay Brewery,Brewpub-Closed,"154 W. Broadway, Port Jefferson, New York, 11777",                                                                            -                                                                    ,new-york,107
Ithaca Beer Co.,Microbrewery,"606 Elmira Rd., Ithaca, New York, 14850",http://www.ithacabeer.com/,new-york,107
Hyde Park Brewing Co.,Brewpub,"4076 Albany Post Rd., Hyde Park, New York, 12538",http://www.hydeparkbrewing.com/,new-york,107
Hornell Brewing Co.,ContractBrewery,"4501 Glenwood Rd., Brooklyn, New York, 11203",http://www.hornellny.us/main15.htm,new-york,107
High Falls Brewing Co.,RegionalBrewery,"445 St. Paul St., Rochester, New York, 14605",http://www.highfalls.com/,new-york,107
Heartland Brewery,Brewpub,"35 Union Square West, New York, New York, 10003",http://realbeer.com/heartland/,new-york,107
Harlem Brewing Co.,ContractBrewery,"2214 Frederick Douglas Blvd. Ste.286, New York, New York, 10026",http://www.harlembrewingcompany.com/,new-york,107
Hansens Times Square Brewery,Brewpub,"160 W. 42nd St., New York, New York, 10036",                                                                            -                                                                    ,new-york,107
"Greenport Harbor Brewing Co, LLC",Microbrewery,"PO Box 57, Greenport, New York, 11944",www.harborbrewing.com,new-york,107
Greenpoint Beer Works Inc.,Microbrewery,"529 Waverly Ave., Brooklyn, New York, 11238",http://www.kelsoofbrooklyn.com/,new-york,107
Great Adirondack Brewing Co.,Brewpub,"2442 Main St., Lake Placid, New York, 12946",http://www.akirondackbrewing.com/,new-york,107
Gilded Otter Brewing Co.,Brewpub,"PO. Box 57, New Paltz, New York, 12561",http://www.gildedotter.com/,new-york,107
Gentleman Jim's,Brewpub,"522 Duchess Turnpike, Poughkeepsie, New York, 12603",                                                                            -                                                                    ,new-york,107
"Genesee Brewing Co., Inc.",Microbrewery,"445 St. Paul St., Rochester, New York, 14605",http://www.geneseebeer.com/,new-york,107
Flying Bison Brewing Co.,Microbrewery,"491 Ontario St., Buffalo, New York, 14207",http://www.flyingbisonbrewing.com/,new-york,107
F.X. Matt Brewing Co.,Microbrewery,"811 Edward St., Utica, New York, 13502",http://www.saranac.com/,new-york,107
Empire Brewing Company,Brewpub,"120 Walton St., Syracuse, New York, 13202",http://www.empirebrew.com/,new-york,107
Ellicotville Brewing Co. (#2),Brewpub,"34 W Main St., Fredonia, New York, 14063",http://www.ellicottvillebrewing.com/,new-york,107
Ellicotville Brewing Co.,Brewpub,"28A Monrow St., Ellicotville, New York, 14731",http://www.ellicottvillebrewing.com/,new-york,107
Drytown Brewing Company,Microbrewery,"P.O. Box 258, Treadwell, New York, 13846",http://www.drytownbrew.com/,new-york,107
Dry Town Brewery,Microbrewery,"3 Round House Rd., Oneonta, New York, 13820",                                                                            -                                                                    ,new-york,107
Defiant Brewing Co.,Microbrewery,"6 E Dexter Plaza, Pearl River, New York, 10965",http://www.defiantbrewing.com/,new-york,107
Davidson Brothers Restaurant & Brewery,Brewpub,"184 Glen St. Rte. 9, Glens Falls, New York, 12801",http://www.davidsonbrothers.com/,new-york,107
Custom Brewcrafters Inc.,Microbrewery,"93 Paper Mill St., Honeoye Falls, New York, 14472",http://www.custombrewcrafters.com/,new-york,107
Cooperstown Brewing Co.,Microbrewery,"PO Box 276/River Rd., Milford, New York, 13807",http://www.cooperstownbrewing.com/,new-york,107
Coopers Cave Ale Co.,Microbrewery,"2 Sagamore St., Glens Falls, New York, 12801",http://www.cooperscaveale.com/,new-york,107
Commonwealth Brewing Co.,Brewpub-Closed,"10 Rockefeller Plaza (@48th St.), New York, New York, 10020",                                                                            -                                                                    ,new-york,107
Cobblestone Winery & Brewery,Brewpub-Closed,"268 Broadway, Huntington, New York",                                                                            -                                                                    ,new-york,107
Chelsea Brewing Co.,Brewpub,"Pier 59, Chelsea Piers, New York, New York, 10011",http://www.chelseabrewingco.com/,new-york,107
Chapter House Brewpub,Brewpub,"400 Stewart Ave., Ithaca, New York, 14850",http://www.chapterhouseithaca.com/,new-york,107
CH Evans Brewing Co/Albany Pump Station,Brewpub,"19 Quackenbush Sq., Albany, New York, 12207",http://www.evansale.com/,new-york,107
Cave Mountain Brewing Co,Brewpub,"5359 Main St, Windham, New York, 12496",N/A,new-york,107
Carnegie Hill Brewing Co.,Brewpub,"1600 3rd Ave. (@ 90th St.), New York, New York, 10028",                                                                            -                                                                    ,new-york,107
Captain Lawrence Brewing Co.,Microbrewery,"10 Captain Lawrence Dr., South Salem, New York, 10590",http://www.captainlawrencebrewing.com/,new-york,107
Butternuts Beer & Ale,Microbrewery,"4021 State Highway 51, Garrattsville , New York, 13342",http://www.butternutsbeerandale.com/,new-york,107
Buffalo Brewpub,Brewpub,"6861 Main St., Buffalo, New York, 14221",http://www.buffalobrewpub.com/,new-york,107
Buffalo Brewing Co.,Microbrewery,"1830 Abbott Rd., Buffalo (Lackawanna), New York, 14218",http://www.flyingbisonbrewing.com/,new-york,107
Buckhout Brewing Company,Brewpub,"7 W. Bridge Rd., Oswego, New York, 13126",                                                                            -                                                                    ,new-york,107
Brown's Brewing Co.,Brewpub,"417 River St., Troy, New York, 12180",http://www.brownsbrewing.com/,new-york,107
Brown & Moran Brewing Co.,Microbrewery,"417-419 River St., Troy, New York, 12180",                                                                            -                                                                    ,new-york,107
Brooklyn Brewery,Microbrewery,"79 N 11th St, Brooklyn, New York, 11211",http://www.brooklynbrewery.com/,new-york,107
Brickhouse Brewery & Restaurant,Brewpub,"67 W. Main St., Patchogue, New York, 11772",http://www.brickhousebrewery.com/,new-york,107
Brewery Ommegang,Microbrewery,"656 County Hwy 33, Cooperstown, New York, 13326",http://www.ommegang.com/,new-york,107
Breckenridge Brewery (Buffalo),Microbrewery,"623 Main St., Buffalo, New York, 14202",                                                                            -                                                                    ,new-york,107
Bootleggers Pub & Brewery,Brewpub,"411 Cornelia St., Plattsburgh, New York, 12901",                                                                            -                                                                    ,new-york,107
Blue Point Brewing Co.,Microbrewery,"161 River Ave., Patchogue, New York, 11772",http://www.bluepointbrewing.com/,new-york,107
Black Forest Brew Haus,Brewpub,"2015 New Highway, Farmingdale, New York, 11735",http://www.blackforestbrewhaus.com/,new-york,107
Big House Brewing Company,Brewpub-Closed,"90 N. Pearl St., Albany, New York, 12207",                                                                            -                                                                    ,new-york,107
Bandwagon Brewing Co,Brewpub,"114 N Cayuga St. Ste 3, Ithaca, New York, 14850",http://www.bandwagonbeer.com/,new-york,107
Atlantic Brewing Company (NY),Brewpub-Closed,"4556 Austin Blvd., Island Park, New York, 11558",                                                                            -                                                                    ,new-york,107
Anheuser-Busch Inc. - Baldwinsville,Microbrewery,"2885 Belgium Rd, Baldwinsville, New York, 13027",http://www.anheuser-busch.com/,new-york,107
Adirondack Pub & Brewery,Brewpub,"212 W. 79th St., New York, New York, 10024",http://www.adkpub.com/,new-york,107
A.J. Gordon's Brewing Co.,Brewpub-Closed,"33 Canada St., Lake George, New York, 12845",                                                                            -                                                                    ,new-york,107
Weeping Radish Brewery,Microbrewery,"624 US Hwy. 64E, Manteo, North Carolina, 27954",http://www.weepingradish.com/,north-carolina,61
Weeping Radish Brewery,Brewpub,"6810 Caratoke Highway, Jarvisburg, North Carolina, 27947",http://www.weepingradish.com/,north-carolina,61
Tumbleweed Grill & Brewery,Microbrewery,"473 Blowing Rock Rd., Boone, North Carolina, 28607",                                                                            -                                                                    ,north-carolina,61
Triangle Brewing Co.,Microbrewery,"2227 Gablefield Lane, Durham, North Carolina, 27713",http://www.trianglebrewery.com/,north-carolina,61
Top of the Hill Restaurant & Brewery,Brewpub,"100 E. Franklin, Chapel Hill, North Carolina, 27514",http://www.topofthehillbrewery.com/,north-carolina,61
"Tomcat Brewing Company, Inc.",Microbrewery,"1249 Wicker Dr., Raleigh, North Carolina, 27604",                                                                            -                                                                    ,north-carolina,61
Toisnot Brewing Co.,Microbrewery,"513 N. Ward Blvd., Wilson, North Carolina, 27893",                                                                            -                                                                    ,north-carolina,61
Tobacco Roadhouse,ContractBrewery,"115 N. Duke St., Durham, North Carolina, 27701",                                                                            -                                                                    ,north-carolina,61
Steve & Clark's Brewpub & Sausage Co.,Brewpub-Closed,"115 N. Duke St., Durham, North Carolina, 27701",                                                                            -                                                                    ,north-carolina,61
Spur Steak House & Saloon,Brewpub,"513 N. Ward Blvd., Wilson, North Carolina, 27893",                                                                            -                                                                    ,north-carolina,61
Spring Garden Brewing Company,Microbrewery,"5804 Hunts Club Rd., Greensboro, North Carolina, 27410",                                                                            -                                                                    ,north-carolina,61
Southend Brewery & Smokehouse (NC),Brewpub,"2100 South Blvd., Charlotte, North Carolina, 28203",http://www.southendbrewery.com/,north-carolina,61
Smokey Mountain Brewery,Microbrewery,"92 Stamey Cove Rd., Waynesville, North Carolina, 28786",http://www.smoky-mtn-brewery.com/,north-carolina,61
Sidetrack Brewpub,Brewpub,"629 W Hargett St., Raleigh, North Carolina, 27603",http://www.sidetrackbrewpub.com/,north-carolina,61
Rock Bottom Restaurant & Brewery (GB),Brewpub,"401 N Tyron, Ste. 100, Charlotte, North Carolina, 28202",http://www.rockbottom.com/,north-carolina,61
Red Oak Brewing Co.,Microbrewery,"5804 Hunts Club Rd., Greensboro, North Carolina, 27410",http://www.redoakbrewery.com/,north-carolina,61
Queen City Bakery & Brewery,Brewpub,"122 West Woodlawn, Charlotte, North Carolina, 28217",http://www.realbeer.com/nmvbp/revqcity.htm,north-carolina,61
Pisgah Brewing Co.,Microbrewery,"150 Eastside Business Park, Black Mountain, North Carolina, 28711",http://www.pisgahbrewing.com/,north-carolina,61
Pinehurst Village Brewery,Microbrewery,"40 Lake Shore Dr., Pinehurst, North Carolina, 28374",                                                                            -                                                                    ,north-carolina,61
Outer Banks Brewing Station,Brewpub,"Po Box 2584, Kill Devil Hill, North Carolina, 27948",http://www.obbrewing.com/,north-carolina,61
Olde Mecklenburg Brewery,Microbrewery,"215 Southside Dr, Charlotte, North Carolina, 28217",http://www.oldemeckbrew.com/,north-carolina,61
Olde Hickory Brewing Co.,Brewpub,"2 3rd St. SW/222 Union Sq., Hickory, North Carolina, 28602",http://www.oldehickorybrewery.com/,north-carolina,61
Old Raleigh Brewing Co.,Microbrewery,"2810-5F Yonkers Rd., Raleigh, North Carolina, 27604",http://www.bigbossbrewing.com/,north-carolina,61
Old North State Brewing Co.,Microbrewery,"335 Park Ave., Youngsville, North Carolina, 27596",http://www.carolinaharvestwines.com/,north-carolina,61
Natty Greene's Pub & Brewing Co.,Brewpub,"345 S Elm St., Greensboro, North Carolina, 27401",http://www.bigdraft.com/,north-carolina,61
Mother Earth Brewing,Mircobrewery,"311 N Herritage St, Kinston, North Carolina, 28501",http://www.motherearthbrewing.com/,north-carolina,61
Miller Brewing Co - Eden,Microbrewery,"863 E Meadow Rd., Eden, North Carolina, 27288",http://www.millerbrewing.com/,north-carolina,61
"Mill Bakery, Eatery & Brewery",Brewpub,"122 West Woodland Ave., Charlotte, North Carolina, 28217",                                                                            -                                                                    ,north-carolina,61
Mash House Restaurant & Brewery,Brewpub,"4150 Sycamore Dairy Rd. , Fayetteville, North Carolina, 28314",http://www.themashhouse.com/,north-carolina,61
LoneRider Brewing Co.,Mircobrewery,"8816 Gulf Ct. Ste 100, Raleigh, North Carolina, 27617",http://www.loneriderbrewery.com,north-carolina,61
Loggerhead Brewing Company,Microbrewery,"2006 West Vandalia Road, Greensboro, North Carolina, 27407",                                                                            -                                                                    ,north-carolina,61
Lexington Avenue Brewing - The LAB,Brewpub,"39 N. Lexington Ave., Asheville, North Carolina, 28802",http://lexavebrew.com/,north-carolina,61
Lake Norman Brewing Co.,Brewpub-Closed,"19707 Liverpool Pkwy., Cornelius, North Carolina, 28031",                                                                            -                                                                    ,north-carolina,61
Johnson Beer Company,Microbrewery,"2210 South Blvd., Charlotte, North Carolina, 28203",                                                                            -                                                                    ,north-carolina,61
Huske Hardware House & Brewing Co.,Brewpub,"405 Hay Street, Fayetteville, North Carolina, 28301",http://www.huskehardware.com/,north-carolina,61
Hops Grillhouse & Brewery - Matthews,Brewpub,"9950 E Independence Blvd., Matthews, North Carolina, 28105",http://www.hopsrestaurants.com/,north-carolina,61
Highland Brewing Company,Microbrewery,"12 Old Charlotte Hwy, Ste. H, Asheville, North Carolina, 28802",http://www.highlandbrewing.com/,north-carolina,61
Heinzelmannchen Brewery,Microbrewery,"545 Mill St., Sylva, North Carolina, 28779",http://www.yourgnometownbrewery.com/,north-carolina,61
Hams Restaurant & Brew House,Brewpub,"701 S Evansd St, Greensville, North Carolina, 27834",http://www.hamsrestaurants.com/,north-carolina,61
Greenshields Brewery & Pub,Brewpub,"214 E. Martin St., Raleigh, North Carolina, 27601",                                                                            -                                                                    ,north-carolina,61
Green Man Brewing Co.,Microbrewery,"23 Buxton Ave., Asheville, North Carolina, 28801",http://www.jackofthewood.com/,north-carolina,61
Gate City Brewing Co.,ContractBrewery,"2006 W. Vandalia Rd., Greensboro, North Carolina, 27407",                                                                            -                                                                    ,north-carolina,61
Front Street Brewery,Brewpub,"9 N. Front St., Wilmington, North Carolina, 28401",http://frontstreetbrewery.com/,north-carolina,61
French Broad Brewing Co.,Microbrewery,"101-D Fairview Rd., Asheville, North Carolina, 28803",http://www.frenchbroadbrewery.com/,north-carolina,61
Foothills Brewing Co.,Brewpub,"638 W 4th St., Winston-Salem, North Carolina, 27120",http://www.foothillsbrewing.com/,north-carolina,61
Duck-Rabbit Craft Brewery,Microbrewery,"4519 West Pine St., Farmville , North Carolina, 27828",http://www.duckrabbitbrewery.com/,north-carolina,61
Dilworth Micro Brewery,Microbrewery-Closed,"655 R. Pressley Rd., Charlotte, North Carolina, 28217",                                                                            -                                                                    ,north-carolina,61
Dilworth Brewing Company,Microbrewery-Closed,"1301 East Blvd., Charlotte, North Carolina, 28217",                                                                            -                                                                    ,north-carolina,61
Cross Creek Brewing Company,Brewpub-Closed,"4150 Sycamore Dairy Rd. , Fayetteville, North Carolina",                                                                            -                                                                    ,north-carolina,61
Cottonwood Grille & Brewery,Brewpub,"473 Blowing Rock Rd., Boone, North Carolina, 28607",                                                                            -                                                                    ,north-carolina,61
Conchy Joes Brewing Co.,Microbrewery,"910 Casting Ct. #304, Fayetteville, North Carolina, 28314",                                                                            -                                                                    ,north-carolina,61
Catawba Valley Brewing Co.,Microbrewery,"PO Box 1154, Glen Alpine, North Carolina, 28628",http://www.catawbavalleybrewing.com/,north-carolina,61
Carolina Brewing Company,Microbrewery,"140 Thomas Mill Road, Holly Springs, North Carolina, 27540",http://www.carolinabrew.com/,north-carolina,61
Carolina Brewery,Brewpub,"P.O. Box 8, Chapel Hill, North Carolina, 27514",http://www.carolinabrewery.com/,north-carolina,61
Carolina Beer & Beverage Co.,Microbrewery,"110 Barley Park Ln., Mooresville, North Carolina, 28115",http://www.carolinablonde.com/,north-carolina,61
Cape Fear Brewery,Microbrewery,"550 October Dr., Willow Springs, North Carolina, 27592",http://www.capefearwineandbeer.net/,north-carolina,61
Big Boss Brewing Co & Tavern,Microbrewery,"1249 Wicker Dr., Raleigh, North Carolina, 27604",http://www.bigbossbrewing.com/,north-carolina,61
Backstage Brewing Co.,Microbrewery,"Clemmons, North Carolina, 27012",http://home.triad.rr.com/beerhunter/,north-carolina,61
Asheville Pizza & Brewing,Brewpub,"675 Merrimon, Asheville, North Carolina, 28804",http://www.ashevillepizza.com/,north-carolina,61
Asheville Brewing (2006),Microbrewery,"77 Coxe Ave, Asheville, North Carolina, 28801",www.ashevillepizza.com,north-carolina,61
Amos Howards Restaurant & Brewworks,Brewpub,"2828 Hwy. 70 W, Hickory, North Carolina, 28602",http://www.oldehickorybrewery.com/,north-carolina,61
Rattlesnake Creek Brewery,Brewpub,"2 West Villard, Dickinson, North Dakota, 58601",                                                                            -                                                                    ,north-dakota,5
Old Broadway,Brewpub,"16 Broadway, Fargo, North Dakota, 58102",http://www.theoldbroadway.com/,north-dakota,5
Great Northern Restaurant & Brewery,Brewpub,"425 Broadway, Fargo, North Dakota, 58102",                                                                            -                                                                    ,north-dakota,5
Granite City Food & Brewery (#3),Brewpub,"1636 SW 42nd St., Fargo, North Dakota, 58103",                                                                            -                                                                    ,north-dakota,5
Dakota Brewing Company,ContractBrewery,"P.O. Box 5786, Grand Forks, North Dakota, 58206",                                                                            -                                                                    ,north-dakota,5
Thirsty Dog Brewing Company,ContractBrewery,"529 Grnat St. Ste. B, Akron, Ohio, 44311",http://www.thirstydog.com/,ohio,56
Strongsville Brewing Co.,Microbrewery,"12492 Prospect Road, Strongsville, Ohio, 44136",http://www.thebrewkettle.com/,ohio,56
Saint Hazards Brewery,Brewpub,"1233 Fox Rd., Middle Bass Island , Ohio, 43446",http://www.sthazards.com/resort-menu.pdf,ohio,56
Rust Belt Brewing Co.,Microbrewery,"4406 Perkins Ave., Cleveland, Ohio, 44103",http://valley24.com/places/bo-station/,ohio,56
Rocky River Brewing Co - Ohio,Brewpub,"21290 Center Ridge Rd., Rocky River, Ohio, 44116",http://www.rockyriverbrewco.com/,ohio,56
Rock Bottom Brewery (Cleveland),Brewpub,"2000 Sycamore St. #260 , Cleveland, Ohio, 44113",http://www.rockbottom.com/,ohio,56
Rock Bottom Brewery (Cincinnati),Brewpub,"10 Fountain Square, Cincinnati, Ohio, 45202",http://www.rockbottom.com/,ohio,56
Ringneck Brewing Co.,Microbrewery,"15143 Pearl Rd., Strongsville, Ohio, 44136",http://www.thebrewkettle.com/ringneckbrewery.htm,ohio,56
Portsmouth Brewing Co/Maults,Brewpub,"224 Second St/ PO Box 218, Portsmouth, Ohio, 45662",                                                                            -                                                                    ,ohio,56
O'Hooleys Pub & Brewery,Brewpub,"24 W. Union St., Athens, Ohio, 45701",                                                                            -                                                                    ,ohio,56
Miller Brewing Co - Trenton,Microbrewery,"PO Box 2165/2525, Trenton, Ohio, 45067",http://www.millerbrewing.com/,ohio,56
Melbourne's Brewing Company,Microbrewery,"12492 Prospect Road, Strongsville, Ohio, 44136",                                                                            -                                                                    ,ohio,56
Maumee Bay Brewing Co.,Brewpub,"27 Broadway, Toledo, Ohio, 43604",http://maumeebaybrewing.com/,ohio,56
Marietta Brewing Co.,Brewpub,"167 Front St., Marietta, Ohio, 45750",http://www.mariettabrewingcompany.com/,ohio,56
Main Street Brewery (Cincinnati),Brewpub,"1203 Main St., Cincinnati, Ohio, 45241",                                                                            -                                                                    ,ohio,56
Mad Monk Brewing Company,ContractBrewery,"49 Central Ave., Cincinnati, Ohio, 45202",http://www.madmonk.com/,ohio,56
Listermann Brewery,Microbrewery,"1620 Dana Ave, Cincinnati, Ohio, 45207",http://listermannbrewing.com/,ohio,56
Lift Bridge Brewing Company,Microbrewery,"1119 Lake Ave., Ashtabula, Ohio, 44004",http://liftbridgebrewery.com/,ohio,56
Liberty Street Brewing Co.,Microbrewery,"1238 Weathervane Ln., Akron, Ohio, 44313",http://www.libertystreetbrewingcompany.com/,ohio,56
L Hoster Brewing Co.,ContractBrewery,"760 Harmon Ave., Columbus, Ohio, 43223",http://www.hosterbeer.com/,ohio,56
Kellys Island Brewery,Brewpub,"504 W Lakeshore Dr., Kelly's Island, Ohio, 43438",http://www.kelleysislandbrewpub.com/,ohio,56
Jackie O's Pub & Brewery,Brewpub,"24 W Union St., Athens, Ohio, 45701",                                                                            -                                                                    ,ohio,56
Hudepohl-Schoenling Brewing Company,Microbrewery,"1625 Central Parkway, Cincinnati, Ohio, 45214",                                                                            -                                                                    ,ohio,56
Hoster Brewing Company,Brewpub,"550 S. High Street, Columbus, Ohio, 43215",http://www.hosterbeer.com/,ohio,56
Hoppin Frog Brewing Co.,Microbrewery,"1680 Ste F East Waterloo Rd., Akron, Ohio, 44306",http://www.hoppinfrog.com/,ohio,56
Great Lakes Brewing Company,RegionalBrewery,"1947 W 28th St., Cleveland, Ohio, 44113",http://www.greatlakesbrewing.com/,ohio,56
Great Lakes Brewing Company,Brewpub,"2516 Market St. , Cleveland, Ohio, 44113",http://www.greatlakesbrewing.com/,ohio,56
Gordon Biersch Brewery Restaurant-Columbus,Brewpub,"401 N Front St., Columbus, Ohio, 43215",http://www.gordonbiersch.com/,ohio,56
Garretts Mill Brewing Co.,Brewpub,"8148 Main St., Garrettsville, Ohio, 44231",http://www.brownsbrewing.com/,ohio,56
Gambrinus Brewing Co.,Microbrewery,"1152 S. Front St., Columbus, Ohio, 43206",                                                                            -                                                                    ,ohio,56
Frontwater's Restaurant & Brewing Co.,Brewpub,"8620 E. Bayshore Rd., Marblehead, Ohio, 43440",                                                                            -                                                                    ,ohio,56
Fat Heads Brewery & Saloon,Brewpub,"24581 Lorain Rd, North Olmstead, Ohio, 44070",http://www.fatheadscleveland.com/,ohio,56
Elevator Brewing Co,Microbrewery,"406 South Oaks, Marysville , Ohio, 43040",http://www.elevatorbrewing.com/,ohio,56
Elevator Brewery & Draught Haus,Brewpub,"161 N High St., Columbus, Ohio, 43215",http://www.elevatorbrewing.com/,ohio,56
Crooked River Brewing Company,Microbrewery,"1101 Center St., Cleveland, Ohio, 44113",http://www.crookedriver.com/,ohio,56
Cornerstone Brewing Co.,Brewpub,"58 Front Street, Berea, Ohio, 44017",http://www.cornerstonebrewing.com/,ohio,56
Columbus Brewing Company,Brewpub,"535 Short St., Columbus, Ohio, 43215",http://www.columbusbrewing.com/,ohio,56
Christian Moerlein Brewing Co.,ContractBrewery,"PO Box 1007, Cincinnati, Ohio, 45044",http://www.christianmoerlein.com/,ohio,56
ChopHouse and Brewery - Cleveland,Brewpub,"824 W St. Clair Ave., Cleveland, Ohio, 44113",http://www.chophouse.com/,ohio,56
Captain Tony's Pizza & Pasta Emporium,Brewpub,"23200 Chagrin Blvd. #5, Beachwood, Ohio, 44122",http://www.captaintonys.com/,ohio,56
